model_name,lang,condition,word_at_1,word_at_5,pred_punct_rate,pred_stop_rate,N,run_seed,run_model
bert-base-multilingual-cased,en_ewt,Original,0.2054794520547945,0.3972602739726027,0.04657534246575343,0.08767123287671233,365,123,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,Original+Lemma,0.12534059945504086,0.29155313351498635,0.0681198910081744,0.1307901907356948,367,123,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,FullyScrambled,0.00821917808219178,0.019178082191780823,0.2602739726027397,0.13972602739726028,365,123,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,FullyScrambled+Lemma,0.008174386920980926,0.02452316076294278,0.22615803814713897,0.18256130790190736,367,123,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,HeadScrambled,0.06027397260273973,0.13150684931506848,0.13972602739726028,0.1589041095890411,365,123,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,PartiallyScrambled,0.1095890410958904,0.2328767123287671,0.09863013698630137,0.12876712328767123,365,123,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,PartiallyScrambled+Lemma,0.05994550408719346,0.1771117166212534,0.08446866485013624,0.18528610354223432,367,123,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,Original,0.1575,0.28,0.045,0.055,400,123,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,Original+Lemma,0.0825,0.155,0.1025,0.0725,400,123,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,FullyScrambled,0.0025,0.02,0.2325,0.0875,400,123,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,FullyScrambled+Lemma,0.0025,0.0125,0.23,0.1125,400,123,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,HeadScrambled,0.0825,0.1625,0.1,0.095,400,123,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,PartiallyScrambled,0.1025,0.1825,0.08,0.0525,400,123,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,PartiallyScrambled+Lemma,0.05,0.0925,0.105,0.0925,400,123,bert-base-multilingual-cased
bert-base-multilingual-cased,es_ancora,Original,0.2506265664160401,0.42105263157894735,0.042606516290726815,0.08270676691729323,399,123,bert-base-multilingual-cased
